path,loc,tier,status,finding_count,reviewed_at
src/agent/tool_catalog/agent_tool.h,64,A,pending,0,
src/agent/tool_catalog/agent_tool_catalog.cpp,782,A,pending,0,
src/agent/tool_catalog/agent_tool_catalog.h,121,A,pending,0,
src/agent/tool_catalog/algorithm_tool_provider.cpp,75,A,pending,0,
src/agent/tool_catalog/algorithm_tool_provider.h,25,A,pending,0,
src/agent/tool_catalog/data_tool_provider.cpp,200,A,pending,0,
src/agent/tool_catalog/data_tool_provider.h,39,A,pending,0,
src/agent/tool_catalog/interaction_tool_provider.cpp,441,A,pending,0,
src/agent/tool_catalog/interaction_tool_provider.h,42,A,pending,0,
src/agent/tool_catalog/tool_provider.h,45,A,pending,0,
src/agent/view_control_service.cpp,716,A,pending,0,
src/agent/view_control_service.h,103,A,pending,0,
src/agent/workspace_snapshot.cpp,362,A,pending,0,
src/agent/workspace_snapshot.h,110,A,pending,0,
src/agent/workspace_state.cpp,479,A,pending,0,
src/agent/workspace_state.h,124,A,pending,0,
src/app/CMakeLists.txt,466,A,pending,0,
src/app/active_view_host.cpp,628,A,pending,0,
src/app/active_view_host.h,187,A,pending,0,
src/app/app_paths.h,94,A,pending,0,
src/app/classification/CMakeLists.txt,101,A,pending,0,
src/app/classification/qgsclassificationmainwindow.cpp,3956,A,pending,0,
src/app/classification/qgsclassificationmainwindow.h,310,A,pending,0,
src/app/classification/rs_accuracy_dialog.cpp,39,A,pending,0,
src/app/classification/rs_accuracy_dialog.h,27,A,pending,0,
src/app/classification/rs_accuracy_panel.cpp,296,A,pending,0,
src/app/classification/rs_accuracy_panel.h,48,A,pending,0,
src/app/classification/rs_class_quick_list.cpp,125,A,pending,0,
src/app/classification/rs_class_quick_list.h,39,A,pending,0,
src/app/classification/rs_class_table_widget.cpp,296,A,pending,0,
src/app/classification/rs_class_table_widget.h,57,A,pending,0,
src/app/classification/rs_classifier_load_dialog.cpp,99,A,pending,0,
src/app/classification/rs_classifier_load_dialog.h,43,A,pending,0,
src/app/classification/rs_classifier_setup_bar.cpp,302,A,pending,0,
src/app/classification/rs_classifier_setup_bar.h,85,A,pending,0,
src/app/classification/rs_classify_flowchart_widget.cpp,486,A,pending,0,
src/app/classification/rs_classify_flowchart_widget.h,123,A,pending,0,
src/app/classification/rs_classify_session_state.cpp,70,A,pending,0,
src/app/classification/rs_classify_session_state.h,46,A,pending,0,
src/app/classification/rs_classify_step_host.cpp,160,A,pending,0,
src/app/classification/rs_classify_step_host.h,47,A,pending,0,
src/app/classification/rs_classify_stepper_bar.cpp,140,A,pending,0,
src/app/classification/rs_classify_stepper_bar.h,41,A,pending,0,
src/app/classification/rs_classify_workflow_bridge.cpp,129,A,pending,0,
src/app/classification/rs_classify_workflow_bridge.h,61,A,pending,0,
src/app/classification/rs_classify_workflow_controller.cpp,224,A,pending,0,
src/app/classification/rs_classify_workflow_controller.h,71,A,pending,0,
src/app/classification/rs_jm_matrix_widget.cpp,97,A,pending,0,
src/app/classification/rs_jm_matrix_widget.h,46,A,pending,0,
src/app/classification/rs_merge_classes_dialog.cpp,139,A,pending,0,
src/app/classification/rs_merge_classes_dialog.h,54,A,pending,0,
src/app/classification/rs_post_process_dialog.cpp,374,A,pending,0,
src/app/classification/rs_post_process_dialog.h,59,A,pending,0,
src/app/classification/rs_post_process_task.cpp,276,A,pending,0,
src/app/classification/rs_post_process_task.h,61,A,pending,0,
src/app/classification/rs_roi_tool_base.cpp,4,A,pending,0,
src/app/classification/rs_roi_tool_base.h,35,A,pending,0,
src/app/classification/rs_roi_tool_freehand.cpp,87,A,pending,0,
src/app/classification/rs_roi_tool_freehand.h,30,A,pending,0,
src/app/classification/rs_roi_tool_magicwand.cpp,241,A,pending,0,
src/app/classification/rs_roi_tool_magicwand.h,49,A,pending,0,
src/app/classification/rs_roi_tool_point.cpp,13,A,pending,0,
src/app/classification/rs_roi_tool_point.h,15,A,pending,0,
src/app/classification/rs_roi_tool_polygon.cpp,91,A,pending,0,
src/app/classification/rs_roi_tool_polygon.h,30,A,pending,0,
src/app/classification/rs_roi_tool_rectangle.cpp,93,A,pending,0,
src/app/classification/rs_roi_tool_rectangle.h,28,A,pending,0,
src/app/classification/rs_spectral_curve_widget.cpp,119,A,pending,0,
src/app/classification/rs_spectral_curve_widget.h,57,A,pending,0,
src/app/crs_presets.cpp,152,A,pending,0,
src/app/crs_presets.h,56,A,pending,0,
src/app/data_project_serializer.cpp,742,A,pending,0,
src/app/data_project_serializer.h,27,A,pending,0,
src/app/design_tokens.h,132,A,pending,0,
src/app/dialogs/apply_mask_dialog.cpp,201,A,pending,0,
src/app/dialogs/apply_mask_dialog.h,53,A,pending,0,
src/app/dialogs/async_algorithm_runner.cpp,100,A,pending,0,
src/app/dialogs/async_algorithm_runner.h,50,A,pending,0,
src/app/dialogs/async_gdal_runner.cpp,55,A,pending,0,
src/app/dialogs/async_gdal_runner.h,36,A,pending,0,
src/app/dialogs/async_runner_base.cpp,6,A,pending,0,
src/app/dialogs/async_runner_base.h,54,A,pending,0,
src/app/dialogs/atmospheric_dialog.cpp,272,A,pending,0,
src/app/dialogs/atmospheric_dialog.h,62,A,pending,0,
src/app/dialogs/band_math_dialog.cpp,144,A,pending,0,
src/app/dialogs/band_math_dialog.h,39,A,pending,0,
src/app/dialogs/band_ratio_dialog.cpp,220,A,pending,0,
src/app/dialogs/band_ratio_dialog.h,53,A,pending,0,
src/app/dialogs/batch_processing_dialog.cpp,988,A,pending,0,
src/app/dialogs/batch_processing_dialog.h,148,A,pending,0,
src/app/dialogs/change_detection_dialog.cpp,393,A,pending,0,
src/app/dialogs/change_detection_dialog.h,68,A,pending,0,
src/app/dialogs/comparison_dialog.cpp,218,A,pending,0,
src/app/dialogs/comparison_dialog.h,55,A,pending,0,
src/app/dialogs/contrast_stretch_dialog.cpp,190,A,pending,0,
src/app/dialogs/contrast_stretch_dialog.h,45,A,pending,0,
src/app/dialogs/crs_preset_dialog.cpp,315,A,pending,0,
src/app/dialogs/crs_preset_dialog.h,56,A,pending,0,
src/app/dialogs/dialog_help_catalog.cpp,509,A,pending,0,
src/app/dialogs/dialog_help_catalog.h,50,A,pending,0,
src/app/dialogs/dialog_utils.cpp,193,A,pending,0,
src/app/dialogs/dialog_utils.h,72,A,pending,0,
src/app/dialogs/extract_band_dialog.cpp,176,A,pending,0,
src/app/dialogs/extract_band_dialog.h,35,A,pending,0,
src/app/dialogs/fusion_dialog.cpp,313,A,pending,0,
src/app/dialogs/fusion_dialog.h,49,A,pending,0,
src/app/dialogs/help_viewer_dialog.cpp,411,A,pending,0,
src/app/dialogs/help_viewer_dialog.h,68,A,pending,0,
src/app/dialogs/image_enhancement_panel.cpp,418,A,pending,0,
src/app/dialogs/image_enhancement_panel.h,81,A,pending,0,
src/app/dialogs/mosaic_dialog.cpp,110,A,pending,0,
src/app/dialogs/mosaic_dialog.h,34,A,pending,0,
src/app/dialogs/orthorectification_dialog.cpp,210,A,pending,0,
src/app/dialogs/orthorectification_dialog.h,59,A,pending,0,
src/app/dialogs/pca_dialog.cpp,73,A,pending,0,
src/app/dialogs/pca_dialog.h,31,A,pending,0,
src/app/dialogs/plugin_manager_dialog.cpp,196,A,pending,0,
src/app/dialogs/plugin_manager_dialog.h,41,A,pending,0,
src/app/dialogs/post_classification_dialog.cpp,237,A,pending,0,
src/app/dialogs/post_classification_dialog.h,51,A,pending,0,
src/app/dialogs/preferences_dialog.cpp,394,A,pending,0,
src/app/dialogs/preferences_dialog.h,81,A,pending,0,
src/app/dialogs/product_import_dialog.cpp,358,A,pending,0,
src/app/dialogs/product_import_dialog.h,109,A,pending,0,
src/app/dialogs/qa_mask_dialog.cpp,189,A,pending,0,
src/app/dialogs/qa_mask_dialog.h,45,A,pending,0,
src/app/dialogs/radiometric_calibration_dialog.cpp,238,A,pending,0,
src/app/dialogs/radiometric_calibration_dialog.h,57,A,pending,0,
src/app/dialogs/raster_processing_dialog_base.cpp,566,A,pending,0,
src/app/dialogs/raster_processing_dialog_base.h,288,A,pending,0,
src/app/dialogs/sicnu_algorithm_dialog.cpp,792,A,pending,0,
src/app/dialogs/sicnu_algorithm_dialog.h,95,A,pending,0,
src/app/dialogs/spatial_filter_dialog.cpp,147,A,pending,0,
src/app/dialogs/spatial_filter_dialog.h,41,A,pending,0,
src/app/dialogs/speckle_filter_dialog.cpp,171,A,pending,0,
src/app/dialogs/speckle_filter_dialog.h,44,A,pending,0,
src/app/dialogs/spectral_index_dialog.cpp,409,A,pending,0,
src/app/dialogs/spectral_index_dialog.h,78,A,pending,0,
src/app/dialogs/spectral_library_dialog.cpp,327,A,pending,0,
src/app/dialogs/spectral_library_dialog.h,72,A,pending,0,
src/app/dialogs/stac_browser_dialog.cpp,254,A,pending,0,
src/app/dialogs/stac_browser_dialog.h,43,A,pending,0,
src/app/dialogs/temporal_analysis_dialog.cpp,710,A,pending,0,
src/app/dialogs/temporal_analysis_dialog.h,102,A,pending,0,
src/app/dialogs/terrain_dialog.cpp,182,A,pending,0,
src/app/dialogs/terrain_dialog.h,37,A,pending,0,
src/app/display/auth_resolver.cpp,80,A,pending,0,
src/app/display/auth_resolver.h,58,A,pending,0,
src/app/display/display_stretch.h,62,A,pending,0,
src/app/display/display_stretch_apply.cpp,98,A,pending,0,
src/app/display/display_stretch_ports.h,68,A,pending,0,
src/app/display/display_stretch_resolve.cpp,184,A,pending,0,
src/app/display/display_stretch_types.cpp,86,A,pending,0,
src/app/display/display_stretch_types.h,198,A,pending,0,
src/app/display/network_probe.cpp,190,A,pending,0,
src/app/display/network_probe.h,80,A,pending,0,
src/app/display/piecewise_linear_enhancement.cpp,76,A,pending,0,
src/app/display/piecewise_linear_enhancement.h,32,A,pending,0,
src/app/display/qgis_display_manager.cpp,1209,A,pending,0,
src/app/display/qgis_display_manager.h,246,A,pending,0,
src/app/display/qgs_display_stretch.cpp,411,A,pending,0,
src/app/display/qgs_display_stretch.h,30,A,pending,0,
src/app/display/remote_map_capabilities_parser.cpp,216,A,pending,0,
src/app/display/remote_map_capabilities_parser.h,34,A,pending,0,
src/app/display/remote_map_uri.h,25,A,pending,0,
src/app/georeferencer/CMakeLists.txt,90,A,pending,0,
src/app/georeferencer/qgsgcpcanvasitem.cpp,260,A,pending,0,
src/app/georeferencer/qgsgcpcanvasitem.h,97,A,pending,0,
src/app/georeferencer/qgsgcplist.cpp,124,A,pending,0,
src/app/georeferencer/qgsgcplist.h,60,A,pending,0,
src/app/georeferencer/qgsgcplistmodel.cpp,454,A,pending,0,
src/app/georeferencer/qgsgcplistmodel.h,137,A,pending,0,
src/app/georeferencer/qgsgcplistwidget.cpp,223,A,pending,0,
src/app/georeferencer/qgsgcplistwidget.h,79,A,pending,0,
src/app/georeferencer/qgsgeoref_image_to_map_window.cpp,139,A,pending,0,
src/app/georeferencer/qgsgeoref_image_to_map_window.h,40,A,pending,0,
src/app/georeferencer/qgsgeoref_shell_window.cpp,2338,A,pending,0,
src/app/georeferencer/qgsgeoref_shell_window.h,314,A,pending,0,
src/app/georeferencer/qgsgeorefdatapoint.cpp,285,A,pending,0,
src/app/georeferencer/qgsgeorefdatapoint.h,149,A,pending,0,
src/app/georeferencer/qgsgeorefdelegates.cpp,149,A,pending,0,
src/app/georeferencer/qgsgeorefdelegates.h,80,A,pending,0,
src/app/georeferencer/qgsgeoreferencermainwindow.cpp,698,A,pending,0,
src/app/georeferencer/qgsgeoreferencermainwindow.h,56,A,pending,0,
src/app/georeferencer/qgsgeoreftooladdpoint.cpp,48,A,pending,0,
src/app/georeferencer/qgsgeoreftooladdpoint.h,54,A,pending,0,
src/app/georeferencer/qgsgeoreftooldeletepoint.cpp,38,A,pending,0,
src/app/georeferencer/qgsgeoreftooldeletepoint.h,40,A,pending,0,
src/app/georeferencer/qgsgeoreftoolmovepoint.cpp,83,A,pending,0,
src/app/georeferencer/qgsgeoreftoolmovepoint.h,57,A,pending,0,
src/app/georeferencer/qgsgeoreftransform.cpp,501,A,pending,0,
src/app/georeferencer/qgsgeoreftransform.h,274,A,pending,0,
src/app/georeferencer/qgsgeorefvalidators.cpp,99,A,pending,0,
src/app/georeferencer/qgsgeorefvalidators.h,30,A,pending,0,
src/app/georeferencer/qgsimagewarper.cpp,593,A,pending,0,
src/app/georeferencer/qgsimagewarper.h,188,A,pending,0,
src/app/georeferencer/qgsmapcoordsdialog.cpp,250,A,pending,0,
src/app/georeferencer/qgsmapcoordsdialog.h,111,A,pending,0,
src/app/georeferencer/qgsrasterchangecoords.cpp,100,A,pending,0,
src/app/georeferencer/qgsrasterchangecoords.h,60,A,pending,0,
src/app/georeferencer/qgsresidualplotitem.cpp,280,A,pending,0,
src/app/georeferencer/qgsresidualplotitem.h,105,A,pending,0,
src/app/georeferencer/rs_georef_flowchart_widget.cpp,546,A,pending,0,
src/app/georeferencer/rs_georef_flowchart_widget.h,119,A,pending,0,
src/app/georeferencer/rs_georef_mode_toggle.cpp,72,A,pending,0,
src/app/georeferencer/rs_georef_mode_toggle.h,37,A,pending,0,
src/app/georeferencer/rs_georef_params_panel.cpp,729,A,pending,0,
src/app/georeferencer/rs_georef_params_panel.h,154,A,pending,0,
src/app/georeferencer/rs_georef_task_list.cpp,448,A,pending,0,
src/app/georeferencer/rs_georef_task_list.h,107,A,pending,0,
src/app/georeferencer/rs_georeferencing_session.cpp,540,A,pending,0,
src/app/georeferencer/rs_georeferencing_session.h,217,A,pending,0,
src/app/georeferencer/rs_rms_scatter_widget.cpp,69,A,pending,0,
src/app/georeferencer/rs_rms_scatter_widget.h,38,A,pending,0,
src/app/georeferencer/rs_sift_dialog.cpp,100,A,pending,0,
src/app/georeferencer/rs_sift_dialog.h,38,A,pending,0,
src/app/georeferencer/rs_sift_matcher.cpp,244,A,pending,0,
src/app/georeferencer/rs_sift_matcher.h,65,A,pending,0,
src/app/georeferencer/rs_sift_task.cpp,31,A,pending,0,
src/app/georeferencer/rs_sift_task.h,42,A,pending,0,
src/app/georeferencer/rs_template_match_dialog.cpp,122,A,pending,0,
src/app/georeferencer/rs_template_match_dialog.h,32,A,pending,0,
src/app/georeferencer/rs_template_matcher.cpp,379,A,pending,0,
src/app/georeferencer/rs_template_matcher.h,79,A,pending,0,
src/app/georeferencer/rs_twincanvas_sync_controller.cpp,78,A,pending,0,
src/app/georeferencer/rs_twincanvas_sync_controller.h,62,A,pending,0,
src/app/georeferencer/rs_warp_task.cpp,65,A,pending,0,
src/app/georeferencer/rs_warp_task.h,54,A,pending,0,
src/app/help/CMakeLists.txt,45,A,pending,0,
src/app/help/availability_facts_adapter.cpp,137,A,pending,0,
src/app/help/availability_facts_adapter.h,40,A,pending,0,
src/app/help/command_help_source.cpp,36,A,pending,0,
src/app/help/command_help_source.h,28,A,pending,0,
src/app/help/help_center_dialog.cpp,316,A,pending,0,
src/app/help/help_center_dialog.h,61,A,pending,0,
src/app/help/help_event_filter.cpp,76,A,pending,0,
src/app/help/help_event_filter.h,55,A,pending,0,
src/app/help/help_system_controller.cpp,176,A,pending,0,
src/app/help/help_system_controller.h,96,A,pending,0,
src/app/help/workbench_guidance.cpp,100,A,pending,0,
src/app/help/workbench_guidance.h,43,A,pending,0,
src/app/layer_tree_menu.cpp,141,A,pending,0,
src/app/layer_tree_menu.h,35,A,pending,0,
src/app/layout/qgslayoutdesignerdialog.cpp,1309,A,pending,0,
src/app/layout/qgslayoutdesignerdialog.h,193,A,pending,0,
src/app/log_panel.cpp,247,A,pending,0,
src/app/log_panel.h,66,A,pending,0,
src/app/main.cpp,578,A,pending,0,
src/app/main_window.cpp,537,A,pending,0,
src/app/main_window.h,611,A,pending,0,
src/app/main_window_connections.cpp,423,A,pending,0,
src/app/main_window_docks.cpp,1018,A,pending,0,
src/app/main_window_layers.cpp,320,A,pending,0,
src/app/main_window_menus.cpp,893,A,pending,0,
src/app/main_window_misc.cpp,472,A,pending,0,
src/app/main_window_processing.cpp,681,A,pending,0,
src/app/main_window_project.cpp,266,A,pending,0,
src/app/main_window_vector.cpp,462,A,pending,0,
src/app/main_window_view.cpp,463,A,pending,0,
src/app/main_window_workbench.cpp,617,A,pending,0,
src/app/map_tools/map_tool_manager.cpp,146,A,pending,0,
src/app/map_tools/map_tool_manager.h,109,A,pending,0,
src/app/map_tools/measure_tool.cpp,199,A,pending,0,
src/app/map_tools/measure_tool.h,57,A,pending,0,
src/app/map_tools/rs_roi_spectrum_tool.cpp,165,A,pending,0,
src/app/map_tools/rs_roi_spectrum_tool.h,55,A,pending,0,
src/app/map_tools/swipe_map_tool.cpp,318,A,pending,0,
src/app/map_tools/swipe_map_tool.h,103,A,pending,0,
src/app/maptools/qgsappmaptools.cpp,138,A,pending,0,
src/app/maptools/qgsappmaptools.h,116,A,pending,0,
src/app/maptools/qgsavoidintersectionsoperation.cpp,137,A,pending,0,
src/app/maptools/qgsavoidintersectionsoperation.h,77,A,pending,0,
src/app/maptools/qgsmaptoolsdigitizingtechniquemanager.cpp,437,A,pending,0,
src/app/maptools/qgsmaptoolsdigitizingtechniquemanager.h,97,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle2points.cpp,95,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle2points.h,56,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle2tangentspoint.cpp,265,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle2tangentspoint.h,79,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle3points.cpp,115,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle3points.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle3tangents.cpp,179,A,pending,0,
src/app/maptools/qgsmaptoolshapecircle3tangents.h,58,A,pending,0,
src/app/maptools/qgsmaptoolshapecircleabstract.cpp,56,A,pending,0,
src/app/maptools/qgsmaptoolshapecircleabstract.h,51,A,pending,0,
src/app/maptools/qgsmaptoolshapecirclecenterpoint.cpp,102,A,pending,0,
src/app/maptools/qgsmaptoolshapecirclecenterpoint.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshapecircularstringabstract.cpp,226,A,pending,0,
src/app/maptools/qgsmaptoolshapecircularstringabstract.h,58,A,pending,0,
src/app/maptools/qgsmaptoolshapecircularstringradius.cpp,227,A,pending,0,
src/app/maptools/qgsmaptoolshapecircularstringradius.h,76,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipseabstract.cpp,39,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipseabstract.h,48,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsecenter2points.cpp,120,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsecenter2points.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsecenterpoint.cpp,102,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsecenterpoint.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipseextent.cpp,132,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipseextent.h,51,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsefoci.cpp,125,A,pending,0,
src/app/maptools/qgsmaptoolshapeellipsefoci.h,51,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangle3points.cpp,183,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangle3points.h,67,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangleabstract.cpp,56,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangleabstract.h,42,A,pending,0,
src/app/maptools/qgsmaptoolshaperectanglecenter.cpp,117,A,pending,0,
src/app/maptools/qgsmaptoolshaperectanglecenter.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangleextent.cpp,116,A,pending,0,
src/app/maptools/qgsmaptoolshaperectangleextent.h,53,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygon2points.cpp,113,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygon2points.h,55,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygonabstract.cpp,83,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygonabstract.h,51,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygoncentercorner.cpp,111,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygoncentercorner.h,54,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygoncenterpoint.cpp,113,A,pending,0,
src/app/maptools/qgsmaptoolshaperegularpolygoncenterpoint.h,54,A,pending,0,
src/app/obia/CMakeLists.txt,65,A,pending,0,
src/app/obia/rs_obia_main_window.cpp,2084,A,pending,0,
src/app/obia/rs_obia_main_window.h,248,A,pending,0,
src/app/obia/rs_obia_operator_adapter.cpp,519,A,pending,0,
src/app/obia/rs_obia_operator_adapter.h,144,A,pending,0,
src/app/obia/rs_segment_info_dock.cpp,73,A,pending,0,
src/app/obia/rs_segment_info_dock.h,41,A,pending,0,
src/app/obia/rs_segment_select_tool.cpp,102,A,pending,0,
src/app/obia/rs_segment_select_tool.h,55,A,pending,0,
src/app/panels/asset_catalog_index.cpp,119,A,pending,0,
src/app/panels/asset_catalog_index.h,94,A,pending,0,
src/app/panels/data_manager_panel.cpp,1809,A,pending,0,
src/app/panels/data_manager_panel.h,193,A,pending,0,
src/app/panels/workspace_browser_panel.cpp,489,A,pending,0,
src/app/panels/workspace_browser_panel.h,116,A,pending,0,
src/app/plugin_shell_ui.cpp,139,A,pending,0,
src/app/plugin_shell_ui.h,68,A,pending,0,
src/app/plugin_ui_invoke_delegate.h,42,A,pending,0,
src/app/preview/asset_preview_service.cpp,513,A,pending,0,
src/app/preview/asset_preview_service.h,203,A,pending,0,
src/app/project_context.cpp,408,A,pending,0,
src/app/project_context.h,156,A,pending,0,
src/app/python/sicnu_app_interface.cpp,249,A,pending,0,
src/app/python/sicnu_app_interface.h,344,A,pending,0,
src/app/qgis_app.h,14,A,pending,0,
src/app/qgis_app_facade.cpp,287,A,pending,0,
src/app/qgis_app_facade.h,159,A,pending,0,
src/app/qgsattributetabledialog.cpp,1180,A,pending,0,
src/app/qgsattributetabledialog.h,262,A,pending,0,
src/app/qgsclipboard.cpp,699,A,pending,0,
src/app/qgsclipboard.h,210,A,pending,0,
src/app/qgsdelattrdialog.cpp,74,A,pending,0,
src/app/qgsdelattrdialog.h,41,A,pending,0,
src/app/qgsdisplayangle.cpp,62,A,pending,0,
src/app/qgsdisplayangle.h,59,A,pending,0,
src/app/qgsfeatureaction.cpp,322,A,pending,0,
src/app/qgsfeatureaction.h,118,A,pending,0,
src/app/qgsfixattributedialog.cpp,129,A,pending,0,
src/app/qgsfixattributedialog.h,85,A,pending,0,
src/app/qgsguivectorlayertools.cpp,239,A,pending,0,
src/app/qgsguivectorlayertools.h,115,A,pending,0,
src/app/qgsmaptooladdfeature.cpp,151,A,pending,0,
src/app/qgsmaptooladdfeature.h,52,A,pending,0,
src/app/qgsmaptooladdpart.cpp,236,A,pending,0,
src/app/qgsmaptooladdpart.h,53,A,pending,0,
src/app/qgsmaptooladdring.cpp,139,A,pending,0,
src/app/qgsmaptooladdring.h,38,A,pending,0,
src/app/qgsmaptoolchamferfillet.cpp,730,A,pending,0,
src/app/qgsmaptoolchamferfillet.h,161,A,pending,0,
src/app/qgsmaptooldeletepart.cpp,228,A,pending,0,
src/app/qgsmaptooldeletepart.h,58,A,pending,0,
src/app/qgsmaptooldeletering.cpp,245,A,pending,0,
src/app/qgsmaptooldeletering.h,71,A,pending,0,
src/app/qgsmaptoolfeatureaction.cpp,225,A,pending,0,
src/app/qgsmaptoolfeatureaction.h,59,A,pending,0,
src/app/qgsmaptoolfeaturearray.cpp,396,A,pending,0,
src/app/qgsmaptoolfeaturearray.h,128,A,pending,0,
src/app/qgsmaptoolfillring.cpp,271,A,pending,0,
src/app/qgsmaptoolfillring.h,47,A,pending,0,
src/app/qgsmaptoolmovefeature.cpp,319,A,pending,0,
src/app/qgsmaptoolmovefeature.h,74,A,pending,0,
src/app/qgsmaptooloffsetcurve.cpp,780,A,pending,0,
src/app/qgsmaptooloffsetcurve.h,126,A,pending,0,
src/app/qgsmaptoolreshape.cpp,238,A,pending,0,
src/app/qgsmaptoolreshape.h,40,A,pending,0,
src/app/qgsmaptoolreverseline.cpp,173,A,pending,0,
src/app/qgsmaptoolreverseline.h,58,A,pending,0,
src/app/qgsmaptoolrotatefeature.cpp,550,A,pending,0,
src/app/qgsmaptoolrotatefeature.h,128,A,pending,0,
src/app/qgsmaptoolscalefeature.cpp,507,A,pending,0,
src/app/qgsmaptoolscalefeature.h,122,A,pending,0,
src/app/qgsmaptoolsimplify.cpp,497,A,pending,0,
src/app/qgsmaptoolsimplify.h,158,A,pending,0,
src/app/qgsmaptoolsplitfeatures.cpp,182,A,pending,0,
src/app/qgsmaptoolsplitfeatures.h,32,A,pending,0,
src/app/qgsmaptoolsplitparts.cpp,138,A,pending,0,
src/app/qgsmaptoolsplitparts.h,32,A,pending,0,
src/app/qgsmaptooltrimextendfeature.cpp,414,A,pending,0,
src/app/qgsmaptooltrimextendfeature.h,93,A,pending,0,
src/app/qgsmergeattributesdialog.cpp,1015,A,pending,0,
src/app/qgsmergeattributesdialog.h,130,A,pending,0,
src/app/qgspointmarkeritem.cpp,214,A,pending,0,
src/app/qgspointmarkeritem.h,163,A,pending,0,
src/app/qgspointrotationitem.cpp,143,A,pending,0,
src/app/qgspointrotationitem.h,76,A,pending,0,
src/app/qgsselectbyformdialog.cpp,112,A,pending,0,
src/app/qgsselectbyformdialog.h,79,A,pending,0,
src/app/qgssnappinglayertreemodel.cpp,887,A,pending,0,
src/app/qgssnappinglayertreemodel.h,137,A,pending,0,
src/app/qgssnappingwidget.cpp,853,A,pending,0,
src/app/qgssnappingwidget.h,202,A,pending,0,
src/app/qgsundowidget.cpp,185,A,pending,0,
src/app/qgsundowidget.h,109,A,pending,0,
src/app/qgsvariantdelegate.cpp,372,A,pending,0,
src/app/qgsvariantdelegate.h,80,A,pending,0,
src/app/selecttools/qgsmaptoolselect.cpp,215,A,pending,0,
src/app/selecttools/qgsmaptoolselect.h,71,A,pending,0,
src/app/selecttools/qgsmaptoolselectionhandler.cpp,512,A,pending,0,
src/app/selecttools/qgsmaptoolselectionhandler.h,213,A,pending,0,
src/app/selecttools/qgsmaptoolselectutils.cpp,873,A,pending,0,
src/app/selecttools/qgsmaptoolselectutils.h,193,A,pending,0,
src/app/shell/gui_job_adapter.cpp,249,A,pending,0,
src/app/shell/gui_job_adapter.h,77,A,pending,0,
src/app/shell/processing_job_adapter.cpp,124,A,pending,0,
src/app/shell/processing_job_adapter.h,38,A,pending,0,
src/app/shell/ribbon_controller.cpp,1217,A,pending,0,
src/app/shell/ribbon_controller.h,120,A,pending,0,
src/app/shell/rs_dual_viewport_sync_controller.cpp,244,A,pending,0,
src/app/shell/rs_dual_viewport_sync_controller.h,95,A,pending,0,
src/app/shell/rs_job_panel.cpp,1254,A,pending,0,
src/app/shell/rs_job_panel.h,118,A,pending,0,
src/app/shell/rs_job_runner.cpp,97,A,pending,0,
src/app/shell/rs_job_runner.h,75,A,pending,0,
src/app/shell/rs_session_map_workspace.cpp,152,A,pending,0,
src/app/shell/rs_session_map_workspace.h,102,A,pending,0,
src/app/shell/schema_form_builder.cpp,2587,A,pending,0,
src/app/shell/schema_form_builder.h,338,A,pending,0,
src/app/shell/secondary_map_view_widget.cpp,126,A,pending,0,
src/app/shell/secondary_map_view_widget.h,65,A,pending,0,
src/app/shell/task_panel_host.cpp,274,A,pending,0,
src/app/shell/task_panel_host.h,96,A,pending,0,
src/app/shell/workbench_enum_provider.cpp,164,A,pending,0,
src/app/shell/workbench_enum_provider.h,80,A,pending,0,
src/app/shell/workflow_session_controller.cpp,625,A,pending,0,
src/app/shell/workflow_session_controller.h,98,A,pending,0,
src/app/stac_client.cpp,246,A,pending,0,
